Date,Equity,Peak,Drawdown,Drawdown_Pct
2019-04-29,14420.1837124532,14544.444523519416,-0.008543524014635146,-0.8543524014635145
2019-04-30,14421.425450495106,14544.444523519416,-0.008458148595869684,-0.8458148595869683
2019-05-01,14422.650127100822,14544.444523519416,-0.008373946232298108,-0.8373946232298108
2019-05-02,14423.874907706853,14544.444523519416,-0.008289736718208327,-0.8289736718208327
2019-05-03,14425.099792322031,14544.444523519416,-0.008205520052993156,-0.8205520052993156
2019-05-06,14426.324780955189,14544.444523519416,-0.00812129623604528,-0.8121296236045281
2019-05-07,14427.549873615159,14544.444523519416,-0.008037065266757393,-0.8037065266757394
2019-05-08,14428.775070310776,14544.444523519416,-0.007952827144522053,-0.7952827144522053
2019-05-09,14430.000371050874,14544.444523519416,-0.00786858186873195,-0.7868581868731951
2019-05-10,14431.225775844288,14544.444523519416,-0.0077843294387795236,-0.7784329438779524
2019-05-13,14432.451284699857,14544.444523519416,-0.00770006985405721,-0.770006985405721
2019-05-14,14433.676897626414,14544.444523519416,-0.0076158031139575725,-0.7615803113957572
2019-05-15,14434.9026146328,14544.444523519416,-0.007531529217872799,-0.7531529217872799
2019-05-16,14436.128435727851,14544.444523519416,-0.007447248165195329,-0.7447248165195329
2019-05-17,14437.354360920408,14544.444523519416,-0.007362959955317349,-0.736295995531735
2019-05-20,14438.580390219311,14544.444523519416,-0.007278664587631047,-0.7278664587631047
2019-05-21,14439.8065236334,14544.444523519416,-0.007194362061528612,-0.7194362061528612
2019-05-22,14441.032761171518,14544.444523519416,-0.007110052376402106,-0.7110052376402106
2019-05-23,14442.259102842507,14544.444523519416,-0.007025735531643592,-0.7025735531643592
2019-05-24,14443.485548655208,14544.444523519416,-0.0069414115266451335,-0.6941411526645134
2019-05-28,14444.712098618467,14544.444523519416,-0.006857080360798542,-0.6857080360798542
2019-05-29,14445.938752741127,14544.444523519416,-0.006772742033495882,-0.6772742033495882
2019-05-30,14447.165511032035,14544.444523519416,-0.00668839654412884,-0.6688396544128841
2019-05-31,14448.392373500035,14544.444523519416,-0.006604043892089354,-0.6604043892089354
2019-06-03,14449.613606664938,14544.444523519416,-0.006520078281513598,-0.6520078281513598
2019-06-04,14450.83494305312,14544.444523519416,-0.006436105573844567,-0.6436105573844566
2019-06-05,14452.056382673307,14544.444523519416,-0.006352125768482325,-0.6352125768482325
2019-06-06,14453.277925534223,14544.444523519416,-0.006268138864827065,-0.6268138864827065
2019-06-07,14454.499571644596,14544.444523519416,-0.006184144862278731,-0.6184144862278731
2019-06-10,14455.72132101315,14544.444523519416,-0.0061001437602373875,-0.6100143760237388
2019-06-11,14456.943173648617,14544.444523519416,-0.006016135558102853,-0.6016135558102853
2019-06-12,14458.165129559722,14544.444523519416,-0.0059321202552750675,-0.5932120255275067
2019-06-13,14459.387188755198,14544.444523519416,-0.005848097851153726,-0.5848097851153725
2019-06-14,14460.609351243771,14544.444523519416,-0.005764068345138767,-0.5764068345138768
2019-06-17,14461.831617034173,14544.444523519416,-0.005680031736629884,-0.5680031736629885
2019-06-18,14463.053986135137,14544.444523519416,-0.0055959880250266445,-0.5595988025026645
2019-06-19,14464.276458555394,14544.444523519416,-0.005511937209728739,-0.5511937209728739
2019-06-20,14465.499034303677,14544.444523519416,-0.005427879290135735,-0.5427879290135735
2019-06-21,14466.721713388719,14544.444523519416,-0.005343814265647198,-0.5343814265647199
2019-06-24,14467.944495819254,14544.444523519416,-0.005259742135662572,-0.5259742135662572
2019-06-25,14469.16738160402,14544.444523519416,-0.005175662899581171,-0.517566289958117
2019-06-26,14470.390370751751,14544.444523519416,-0.005091576556802439,-0.5091576556802438
2019-06-27,14471.613463271184,14544.444523519416,-0.005007483106725691,-0.5007483106725691
2019-06-28,14472.836659171055,14544.444523519416,-0.004923382548750244,-0.49233825487502436
2019-07-01,14474.071444838404,14544.444523519416,-0.0048384851389280375,-0.48384851389280376
2019-07-02,14475.306335854531,14544.444523519416,-0.004753580485874405,-0.4753580485874405
2019-07-03,14409.22856410759,14544.444523519416,-0.009296742766158703,-0.9296742766158703
2019-07-05,14186.120084329672,14544.444523519416,-0.024636515929522627,-2.463651592952263
2019-07-08,13918.741426416955,14544.444523519416,-0.043020075197141724,-4.302007519714173
2019-07-09,13927.593083479635,14544.444523519416,-0.04241148151394083,-4.241148151394083
2019-07-10,14171.0680198869,14544.444523519416,-0.025671417222482437,-2.5671417222482438
2019-07-11,14721.761716374138,14721.761716374138,0.0,0.0
2019-07-12,14839.512540950596,14839.512540950596,0.0,0.0
2019-07-15,14809.413508988506,14839.512540950596,-0.0020283032801131635,-0.20283032801131634
2019-07-16,14792.593661594925,14839.512540950596,-0.003161753408421988,-0.3161753408421988
2019-07-17,15025.44151260352,15025.44151260352,0.0,0.0
2019-07-18,15067.051096696065,15067.051096696065,0.0,0.0
2019-07-19,14913.001682264672,15067.051096696065,-0.01022425778227916,-1.022425778227916
2019-07-22,15167.983772853426,15167.983772853426,0.0,0.0
2019-07-23,15552.232337072544,15552.232337072544,0.0,0.0
2019-07-24,15817.84151305997,15817.84151305997,0.0,0.0
2019-07-25,15639.976198517732,15817.84151305997,-0.011244600876509196,-1.1244600876509196
2019-07-26,15641.310561566415,15817.84151305997,-0.011160242776980783,-1.1160242776980782
2019-07-29,15642.645038459565,15817.84151305997,-0.011075877480233597,-1.1075877480233598
2019-07-30,15643.979629206893,15817.84151305997,-0.01099150498565356,-1.099150498565356
2019-07-31,15645.314333818114,15817.84151305997,-0.010907125292626592,-1.0907125292626592
2019-08-01,15646.481523935081,15817.84151305997,-0.010833335824196091,-1.083333582419609
2019-08-02,15647.648801128136,15817.84151305997,-0.010759540850836956,-1.0759540850836957
2019-08-05,15648.816165403776,15817.84151305997,-0.010685740372138538,-1.0685740372138537
2019-08-06,15649.983616768497,15817.84151305997,-0.010611934387690067,-1.0611934387690067
2019-08-07,15651.151155228796,15817.84151305997,-0.010538122897080894,-1.0538122897080895
2019-08-08,15652.318780791169,15817.84151305997,-0.010464305899900255,-1.0464305899900255
2019-08-09,15653.486493462116,15817.84151305997,-0.010390483395737267,-1.0390483395737267
2019-08-12,15654.654293248137,15817.84151305997,-0.010316655384181047,-1.0316655384181048
2019-08-13,15655.822180155728,15817.84151305997,-0.010242821864820834,-1.0242821864820835
2019-08-14,15656.990154191391,15817.84151305997,-0.010168982837245627,-1.0168982837245628
2019-08-15,15658.158215361625,15817.84151305997,-0.01009513830104455,-1.009513830104455
2019-08-16,15659.32636367293,15817.84151305997,-0.01002128825580672,-1.002128825580672
2019-08-19,15660.494599131807,15817.84151305997,-0.009947432701121023,-0.9947432701121023
2019-08-20,15661.662921744759,15817.84151305997,-0.009873571636576468,-0.9873571636576468
2019-08-21,15662.831331518286,15817.84151305997,-0.009799705061762056,-0.9799705061762056
2019-08-22,15663.999828458891,15817.84151305997,-0.009725832976266679,-0.9725832976266678
2019-08-23,15665.168412573077,15817.84151305997,-0.009651955379679222,-0.9651955379679222
2019-08-26,15666.337083867349,15817.84151305997,-0.009578072271588463,-0.9578072271588464
2019-08-27,15667.50584234821,15817.84151305997,-0.009504183651583288,-0.9504183651583289
2019-08-28,15668.674688022162,15817.84151305997,-0.009430289519252589,-0.9430289519252588
2019-08-29,15669.843620895712,15817.84151305997,-0.009356389874185023,-0.9356389874185023
2019-08-30,15671.012640975367,15817.84151305997,-0.009282484715969248,-0.9282484715969248
2019-09-03,15672.12578036534,15817.84151305997,-0.009212112321034388,-0.9212112321034388
2019-09-04,15673.23899882355,15817.84151305997,-0.009141734927425394,-0.9141734927425393
2019-09-05,15674.35229635561,15817.84151305997,-0.009071352534787275,-0.9071352534787275
2019-09-06,15675.465672967137,15817.84151305997,-0.009000965142764921,-0.9000965142764921
2019-09-09,15676.579128663749,15817.84151305997,-0.008930572751003228,-0.8930572751003227
2019-09-10,15677.692663451062,15817.84151305997,-0.008860175359147083,-0.8860175359147083
2019-09-11,15678.806277334696,15817.84151305997,-0.008789772966841268,-0.8789772966841268
2019-09-12,15679.919970320268,15817.84151305997,-0.008719365573730558,-0.8719365573730558
2019-09-13,15681.033742413398,15817.84151305997,-0.008648953179459845,-0.8648953179459845
2019-09-16,15682.147593619704,15817.84151305997,-0.008578535783673793,-0.8578535783673793
2019-09-17,15683.261523944806,15817.84151305997,-0.008508113386017176,-0.8508113386017176
2019-09-18,15684.375533394325,15817.84151305997,-0.008437685986134657,-0.8437685986134656
2019-09-19,15685.489621973878,15817.84151305997,-0.008367253583671016,-0.8367253583671016
2019-09-20,15686.60378968909,15817.84151305997,-0.008296816178270798,-0.8296816178270797
2019-09-23,15687.71803654558,15817.84151305997,-0.008226373769578665,-0.8226373769578665
2019-09-24,15688.83236254897,15817.84151305997,-0.00815592635723928,-0.815592635723928
2019-09-25,15689.946767704881,15817.84151305997,-0.00808547394089719,-0.808547394089719
2019-09-26,15691.061252018937,15817.84151305997,-0.008015016520196941,-0.801501652019694
2019-09-27,15692.17581549676,15817.84151305997,-0.007944554094783082,-0.7944554094783082
2019-09-30,15693.29045814397,15817.84151305997,-0.00787408666430016,-0.7874086664300161
2019-10-01,15694.274402545712,15817.84151305997,-0.007811881944336996,-0.7811881944336996
2019-10-02,15695.258408639205,15817.84151305997,-0.007749673324236677,-0.7749673324236677
2019-10-03,15696.242476428319,15817.84151305997,-0.0076874608037546055,-0.7687460803754605
2019-10-04,15697.22660591692,15817.84151305997,-0.007625244382646302,-0.7625244382646301
2019-10-07,15698.210797108877,15817.84151305997,-0.007563024060667167,-0.7563024060667167
2019-10-08,15699.19505000806,15817.84151305997,-0.007500799837572607,-0.7500799837572607
2019-10-09,15700.179364618338,15817.84151305997,-0.007438571713118023,-0.7438571713118023
2019-10-10,15701.163740943579,15817.84151305997,-0.007376339687058819,-0.7376339687058818
2019-10-11,15702.148178987654,15817.84151305997,-0.007314103759150284,-0.7314103759150284
2019-10-14,15703.132678754431,15817.84151305997,-0.0072518639291479356,-0.7251863929147936
2019-10-15,15704.117240247782,15817.84151305997,-0.007189620196806948,-0.7189620196806948
2019-10-16,15705.101863471577,15817.84151305997,-0.007127372561882724,-0.7127372561882724
2019-10-17,15706.086548429683,15817.84151305997,-0.007065121024130668,-0.7065121024130667
2019-10-18,15707.071295125974,15817.84151305997,-0.007002865583305952,-0.7002865583305952
2019-10-21,15708.056103564319,15817.84151305997,-0.0069406062391639805,-0.694060623916398
2019-10-22,15709.04097374859,15817.84151305997,-0.006878342991459925,-0.6878342991459926
2019-10-23,15710.025905682658,15817.84151305997,-0.006816075839949077,-0.6816075839949077
2019-10-24,15711.010899370396,15817.84151305997,-0.006753804784386607,-0.6753804784386608
2019-10-25,15711.995954815675,15817.84151305997,-0.006691529824527805,-0.6691529824527805
2019-10-28,15712.981072022365,15817.84151305997,-0.006629250960127959,-0.6629250960127958
2019-10-29,15713.966250994341,15817.84151305997,-0.006566968190942127,-0.6566968190942127
2019-10-30,15714.951491735475,15817.84151305997,-0.006504681516725483,-0.6504681516725482
2019-10-31,15715.93679424964,15817.84151305997,-0.0064423909372333145,-0.6442390937233314
2019-11-01,15716.74753702077,15817.84151305997,-0.006391135981210287,-0.6391135981210286
2019-11-04,15717.558321615934,15817.84151305997,-0.0063398783810823455,-0.6339878381082346
2019-11-05,15718.369148037287,15817.84151305997,-0.006288618136713107,-0.6288618136713107
2019-11-06,15719.180016286988,15817.84151305997,-0.006237355247966186,-0.6237355247966185
2019-11-07,15719.990926367193,15817.84151305997,-0.006186089714705195,-0.6186089714705195
2019-11-08,15720.801878280061,15817.84151305997,-0.006134821536793636,-0.6134821536793635
2019-11-11,15721.61287202775,15817.84151305997,-0.0060835507140951225,-0.6083550714095123
2019-11-12,15722.423907612418,15817.84151305997,-0.00603227724647327,-0.603227724647327
2019-11-13,15723.234985036222,15817.84151305997,-0.005981001133791577,-0.5981001133791577
2019-11-14,15724.046104301324,15817.84151305997,-0.005929722375913544,-0.5929722375913544
2019-11-15,15724.857265409879,15817.84151305997,-0.005878440972702787,-0.5878440972702786
2019-11-18,15725.668468364047,15817.84151305997,-0.005827156924022803,-0.5827156924022803
2019-11-19,15726.479713165987,15817.84151305997,-0.005775870229737093,-0.5775870229737092
2019-11-20,15727.290999817857,15817.84151305997,-0.0057245808897092715,-0.5724580889709272
2019-11-21,15728.102328321815,15817.84151305997,-0.0056732889038028375,-0.5673288903802838
2019-11-22,15728.913698680022,15817.84151305997,-0.005621994271881177,-0.5621994271881178
2019-11-25,15729.725110894637,15817.84151305997,-0.005570696993807905,-0.5570696993807905
2019-11-26,15730.536564967817,15817.84151305997,-0.005519397069446519,-0.5519397069446519
2019-11-27,15731.348060901724,15817.84151305997,-0.005468094498660406,-0.5468094498660406
2019-11-29,15732.159598698518,15817.84151305997,-0.005416789281313065,-0.5416789281313065
2019-12-02,15732.971178360354,15817.84151305997,-0.005365481417268109,-0.5365481417268109
2019-12-03,15733.782799889397,15817.84151305997,-0.00531417090638881,-0.531417090638881
2019-12-04,15734.594463287804,15817.84151305997,-0.005262857748538781,-0.5262857748538782
2019-12-05,15735.406168557734,15817.84151305997,-0.005211541943581408,-0.5211541943581408
2019-12-06,15736.21791570135,15817.84151305997,-0.005160223491380075,-0.5160223491380075
2019-12-09,15737.029704720811,15817.84151305997,-0.0051089023917982816,-0.5108902391798281
2019-12-10,15737.841535618278,15817.84151305997,-0.005057578644699413,-0.5057578644699413
2019-12-11,15738.653408395909,15817.84151305997,-0.005006252249946969,-0.5006252249946969
2019-12-12,15739.465323055865,15817.84151305997,-0.004954923207404332,-0.49549232074043326
2019-12-13,15740.277279600308,15817.84151305997,-0.0049035915169348895,-0.490359151693489
2019-12-16,15741.089278031399,15817.84151305997,-0.004852257178402025,-0.4852257178402025
2019-12-17,15741.901318351298,15817.84151305997,-0.004800920191669124,-0.4800920191669124
2019-12-18,15742.713400562165,15817.84151305997,-0.004749580556599685,-0.4749580556599685
2019-12-19,15743.525524666162,15817.84151305997,-0.0046982382730569785,-0.4698238273056978
2019-12-20,15744.33769066545,15817.84151305997,-0.004646893340904389,-0.4646893340904389
2019-12-23,15745.149898562191,15817.84151305997,-0.0045955457600053,-0.45955457600053
2019-12-24,15745.962148358545,15817.84151305997,-0.004544195530223099,-0.4544195530223099
2019-12-26,15746.774440056675,15817.84151305997,-0.004492842651421053,-0.4492842651421053
2019-12-27,15747.586773658742,15817.84151305997,-0.0044414871234625475,-0.44414871234625475
2019-12-30,15748.399149166908,15817.84151305997,-0.004390128946210968,-0.4390128946210968
2019-12-31,15749.211566583333,15817.84151305997,-0.004338768119529583,-0.4338768119529583
2020-01-02,15750.024025910181,15817.84151305997,-0.0042874046432817775,-0.42874046432817775
2020-01-03,15750.836527149613,15817.84151305997,-0.004236038517330822,-0.42360385173308224
2020-01-06,15751.64907030379,15817.84151305997,-0.0041846697415401,-0.41846697415401
2020-01-07,15752.461655374878,15817.84151305997,-0.004133298315772768,-0.41332983157727676
2020-01-08,15753.274282365037,15817.84151305997,-0.004081924239892208,-0.40819242398922084
2020-01-09,15754.08695127643,15817.84151305997,-0.004030547513761692,-0.4030547513761692
2020-01-10,15754.899662111218,15817.84151305997,-0.003979168137244488,-0.3979168137244488
2020-01-13,15755.712414871565,15817.84151305997,-0.003927786110203982,-0.39277861102039824
2020-01-14,15756.525209559633,15817.84151305997,-0.003876401432503329,-0.3876401432503329
2020-01-15,15757.338046177587,15817.84151305997,-0.003825014104005797,-0.38250141040057967
2020-01-16,15758.150924727588,15817.84151305997,-0.0037736241245746567,-0.37736241245746566
2020-01-17,15758.9638452118,15817.84151305997,-0.003722231494073178,-0.3722231494073178
2020-01-21,15759.776807632386,15817.84151305997,-0.003670836212364515,-0.3670836212364515
2020-01-22,15760.589811991511,15817.84151305997,-0.0036194382793119377,-0.3619438279311938
2020-01-23,15761.402858291336,15817.84151305997,-0.003568037694778716,-0.35680376947787157
2020-01-24,15762.215946534026,15817.84151305997,-0.003516634458628004,-0.3516634458628004
2020-01-27,15763.029076721745,15817.84151305997,-0.003465228570723072,-0.3465228570723072
2020-01-28,15763.842248856656,15817.84151305997,-0.003413820030927074,-0.3413820030927074
2020-01-29,15764.655462940922,15817.84151305997,-0.0033624088391032807,-0.3362408839103281
2020-01-30,15765.468718976708,15817.84151305997,-0.003310994995114846,-0.3310994995114846
2020-01-31,15766.282016966179,15817.84151305997,-0.0032595784988249245,-0.32595784988249243
2020-02-03,15767.114126294853,15817.84151305997,-0.003206972754356754,-0.3206972754356754
2020-02-04,15767.946279540407,15817.84151305997,-0.003154364233474383,-0.31543642334743827
2020-02-05,15768.77847670516,15817.84151305997,-0.0031017529360311906,-0.3101752936031191
2020-02-06,15769.610717791431,15817.84151305997,-0.0030491388618805577,-0.30491388618805576
2020-02-07,15770.443002801536,15817.84151305997,-0.002996522010876094,-0.2996522010876094
2020-02-10,15771.275331737796,15817.84151305997,-0.0029439023828710643,-0.2943902382871064
2020-02-11,15772.107704602526,15817.84151305997,-0.0028912799777190794,-0.28912799777190795
2020-02-12,15772.940121398047,15817.84151305997,-0.0028386547952734035,-0.28386547952734037
2020-02-13,15773.772582126676,15817.84151305997,-0.0027860268353876467,-0.27860268353876466
2020-02-14,15774.605086790732,15817.84151305997,-0.0027333960979150744,-0.27333960979150745
2020-02-18,15775.437635392535,15817.84151305997,-0.002680762582709182,-0.2680762582709182
2020-02-19,15776.270227934403,15817.84151305997,-0.002628126289623233,-0.2628126289623233
2020-02-20,15777.102864418655,15817.84151305997,-0.0025754872185107243,-0.2575487218510724
2020-02-21,15777.93554484761,15817.84151305997,-0.0025228453692250343,-0.2522845369225034
2020-02-24,15778.768269223589,15817.84151305997,-0.0024702007416195445,-0.24702007416195446
2020-02-25,15779.60103754891,15817.84151305997,-0.002417553335547519,-0.24175533355475187
2020-02-26,15780.433849825891,15817.84151305997,-0.0023649031508624525,-0.23649031508624524
2020-02-27,15781.266706056855,15817.84151305997,-0.002312250187417611,-0.2312250187417611
2020-02-28,15782.099606244119,15817.84151305997,-0.002259594445066374,-0.2259594445066374
2020-03-02,15782.35011576168,15817.84151305997,-0.0022437572957718023,-0.22437572957718024
2020-03-03,15782.60062925558,15817.84151305997,-0.0022279198950940103,-0.22279198950940102
2020-03-04,15782.851146725885,15817.84151305997,-0.002212082243028858,-0.2212082243028858
2020-03-05,15783.101668172658,15817.84151305997,-0.0021962443395724357,-0.21962443395724357
2020-03-06,15783.352193595962,15817.84151305997,-0.002180406184720718,-0.21804061847207182
2020-03-09,15783.60272299586,15817.84151305997,-0.0021645677784696803,-0.21645677784696804
2020-03-10,15783.853256372415,15817.84151305997,-0.002148729120815413,-0.2148729120815413
2020-03-11,15784.10379372569,15817.84151305997,-0.0021328902117538915,-0.21328902117538914
2020-03-12,15784.354335055748,15817.84151305997,-0.00211705105128109,-0.211705105128109
2020-03-13,15784.604880362655,15817.84151305997,-0.0021012116393929843,-0.21012116393929842
2020-03-16,15784.85542964647,15817.84151305997,-0.0020853719760856645,-0.20853719760856645
2020-03-17,15785.105982907258,15817.84151305997,-0.0020695320613551057,-0.20695320613551058
2020-03-18,15785.356540145081,15817.84151305997,-0.002053691895197398,-0.2053691895197398
2020-03-19,15785.607101360005,15817.84151305997,-0.002037851477608401,-0.2037851477608401
2020-03-20,15785.85766655209,15817.84151305997,-0.002022010808584206,-0.2022010808584206
2020-03-23,15786.1082357214,15817.84151305997,-0.002006169888120902,-0.20061698881209017
2020-03-24,15786.358808867999,15817.84151305997,-0.00199032871621435,-0.199032871621435
2020-03-25,15786.60938599195,15817.84151305997,-0.0019744872928606394,-0.19744872928606394
2020-03-26,15786.859967093314,15817.84151305997,-0.0019586456180557456,-0.19586456180557457
2020-03-27,15787.110552172157,15817.84151305997,-0.0019428036917957592,-0.19428036917957592
2020-03-30,15787.36114122854,15817.84151305997,-0.0019269615140765398,-0.19269615140765398
2020-03-31,15787.61173426253,15817.84151305997,-0.0019111190848941776,-0.19111190848941775
2020-04-01,15787.674383515443,15817.84151305997,-0.001907158414731824,-0.19071584147318238
2020-04-02,15787.737033016965,15817.84151305997,-0.0019031977288524993,-0.19031977288524993
2020-04-03,15787.799682767096,15817.84151305997,-0.0018992370272562034,-0.18992370272562034
2020-04-06,15787.862332765837,15817.84151305997,-0.0018952763099428214,-0.18952763099428213
2020-04-07,15787.924983013188,15817.84151305997,-0.0018913155769123534,-0.18913155769123532
2020-04-08,15787.987633509152,15817.84151305997,-0.0018873548281646843,-0.18873548281646843
2020-04-09,15788.05028425373,15817.84151305997,-0.0018833940636996992,-0.18833940636996993
2020-04-13,15788.112935246922,15817.84151305997,-0.001879433283517398,-0.1879433283517398
2020-04-14,15788.175586488727,15817.84151305997,-0.0018754724876177806,-0.18754724876177806
2020-04-15,15788.23823797915,15817.84151305997,-0.0018715116760006172,-0.18715116760006173
2020-04-16,15788.30088971819,15817.84151305997,-0.0018675508486660228,-0.18675508486660228
2020-04-17,15788.363541705847,15817.84151305997,-0.0018635900056138822,-0.1863590005613882
2020-04-20,15788.426193942123,15817.84151305997,-0.0018596291468440807,-0.18596291468440806
2020-04-21,15788.488846427019,15817.84151305997,-0.001855668272356618,-0.18556682723566179
2020-04-22,15788.551499160536,15817.84151305997,-0.0018517073821513793,-0.18517073821513794
2020-04-23,15788.614152142676,15817.84151305997,-0.0018477464762282495,-0.18477464762282494
2020-04-24,15788.67680537344,15817.84151305997,-0.0018437855545872287,-0.18437855545872286
2020-04-27,15788.739458852826,15817.84151305997,-0.0018398246172283167,-0.18398246172283167
2020-04-28,15788.802112580837,15817.84151305997,-0.0018358636641513989,-0.1835863664151399
2020-04-29,15788.864766557475,15817.84151305997,-0.0018319026953563598,-0.18319026953563597
2020-04-30,15788.92742078274,15817.84151305997,-0.0018279417108431999,-0.18279417108432
2020-05-01,15788.990075256632,15817.84151305997,-0.0018239807106119187,-0.18239807106119188
2020-05-04,15789.052729979152,15817.84151305997,-0.0018200196946624016,-0.18200196946624017
2020-05-05,15789.115384950303,15817.84151305997,-0.0018160586629945334,-0.18160586629945333
2020-05-06,15789.178040170083,15817.84151305997,-0.0018120976156083143,-0.18120976156083143
2020-05-07,15789.240695638497,15817.84151305997,-0.001808136552503629,-0.1808136552503629
2020-05-08,15789.303351355542,15817.84151305997,-0.0018041754736804775,-0.18041754736804774
2020-05-11,15789.366007321221,15817.84151305997,-0.0018002143791387452,-0.1800214379138745
2020-05-12,15789.428663535537,15817.84151305997,-0.001796253268878317,-0.1796253268878317
2020-05-13,15789.491319998488,15817.84151305997,-0.0017922921428991925,-0.17922921428991925
2020-05-14,15789.553976710074,15817.84151305997,-0.0017883310012013721,-0.1788331001201372
2020-05-15,15789.616633670299,15817.84151305997,-0.0017843698437847407,-0.17843698437847408
2020-05-18,15789.679290879163,15817.84151305997,-0.0017804086706491834,-0.17804086706491834
2020-05-19,15789.741948336667,15817.84151305997,-0.0017764474817946998,-0.17764474817946999
2020-05-20,15789.804606042811,15817.84151305997,-0.0017724862772211753,-0.17724862772211752
2020-05-21,15789.867263997598,15817.84151305997,-0.0017685250569286098,-0.17685250569286098
2020-05-22,15789.929922201027,15817.84151305997,-0.0017645638209168883,-0.17645638209168882
2020-05-26,15789.9925806531,15817.84151305997,-0.0017606025691860106,-0.17606025691860105
2020-05-27,15790.055239353816,15817.84151305997,-0.0017566413017358622,-0.17566413017358623
2020-05-28,15790.117898303179,15817.84151305997,-0.0017526800185664426,-0.17526800185664426
2020-05-29,15790.180557501188,15817.84151305997,-0.001748718719677637,-0.1748718719677637
2020-06-01,15790.243216947845,15817.84151305997,-0.0017447574050693305,-0.17447574050693304
2020-06-02,15790.305876643151,15817.84151305997,-0.0017407960747415228,-0.17407960747415227
2020-06-03,15790.368536587106,15817.84151305997,-0.0017368347286942144,-0.17368347286942143
2020-06-04,15790.431196779711,15817.84151305997,-0.0017328733669272898,-0.17328733669272897
2020-06-05,15790.493857220968,15817.84151305997,-0.001728911989440634,-0.1728911989440634
2020-06-08,15790.556517910878,15817.84151305997,-0.0017249505962342476,-0.17249505962342476
2020-06-09,15790.619178849442,15817.84151305997,-0.001720989187308015,-0.1720989187308015
2020-06-10,15790.68184003666,15817.84151305997,-0.0017170277626619365,-0.17170277626619365
2020-06-11,15790.744501472533,15817.84151305997,-0.001713066322295897,-0.1713066322295897
2020-06-12,15790.807163157062,15817.84151305997,-0.0017091048662098965,-0.17091048662098965
2020-06-15,15790.869825090249,15817.84151305997,-0.00170514339440382,-0.170514339440382
2020-06-16,15790.932487272095,15817.84151305997,-0.0017011819068775526,-0.17011819068775527
2020-06-17,15790.995149702601,15817.84151305997,-0.0016972204036310942,-0.16972204036310942
2020-06-18,15791.057812381767,15817.84151305997,-0.0016932588846644448,-0.16932588846644447
2020-06-19,15791.120475309594,15817.84151305997,-0.0016892973499774892,-0.16892973499774894
2020-06-22,15791.183138486083,15817.84151305997,-0.0016853357995701129,-0.1685335799570113
2020-06-23,15791.245801911236,15817.84151305997,-0.0016813742334423156,-0.16813742334423157
2020-06-24,15791.308465585054,15817.84151305997,-0.0016774126515939822,-0.16774126515939822
2020-06-25,15791.371129507537,15817.84151305997,-0.001673451054025113,-0.1673451054025113
2020-06-26,15791.433793678687,15817.84151305997,-0.001669489440735593,-0.16694894407355929
2020-06-29,15791.496458098503,15817.84151305997,-0.0016655278117254217,-0.16655278117254216
2020-06-30,15791.559122766988,15817.84151305997,-0.0016615661669944844,-0.16615661669944845
2020-07-01,15791.621787684142,15817.84151305997,-0.0016576045065427813,-0.16576045065427814
2020-07-02,15791.684452849966,15817.84151305997,-0.0016536428303701974,-0.16536428303701975
2020-07-06,15791.747118264462,15817.84151305997,-0.0016496811384766172,-0.16496811384766172
2020-07-07,15791.80978392763,15817.84151305997,-0.0016457194308620413,-0.16457194308620413
2020-07-08,15791.872449839471,15817.84151305997,-0.0016417577075264695,-0.16417577075264694
2020-07-09,15791.935115999986,15817.84151305997,-0.0016377959684697866,-0.16377959684697865
2020-07-10,15791.997782409177,15817.84151305997,-0.0016338342136918778,-0.1633834213691878
2020-07-13,15792.060449067043,15817.84151305997,-0.001629872443192743,-0.1629872443192743
2020-07-14,15792.123115973587,15817.84151305997,-0.0016259106569722673,-0.16259106569722673
2020-07-15,15792.185783128809,15817.84151305997,-0.0016219488550304507,-0.16219488550304506
2020-07-16,15792.24845053271,15817.84151305997,-0.0016179870373671781,-0.1617987037367178
2020-07-17,15792.311118185291,15817.84151305997,-0.0016140252039824497,-0.16140252039824496
2020-07-20,15792.373786086553,15817.84151305997,-0.0016100633548761503,-0.16100633548761503
2020-07-21,15792.436454236498,15817.84151305997,-0.0016061014900481648,-0.1606101490048165
2020-07-22,15792.499122635127,15817.84151305997,-0.0016021396094984936,-0.16021396094984935
2020-07-23,15792.561791282438,15817.84151305997,-0.0015981777132271363,-0.15981777132271363
2020-07-24,15792.624460178435,15817.84151305997,-0.0015942158012339782,-0.15942158012339783
2020-07-27,15792.687129323118,15817.84151305997,-0.0015902538735189042,-0.15902538735189042
2020-07-28,15792.749798716488,15817.84151305997,-0.0015862919300819144,-0.15862919300819145
2020-07-29,15792.812468358547,15817.84151305997,-0.0015823299709228935,-0.15823299709228936
2020-07-30,15792.875138249294,15817.84151305997,-0.0015783679960418417,-0.15783679960418417
2020-07-31,15792.937808388731,15817.84151305997,-0.0015744060054386439,-0.15744060054386438
2020-08-03,15793.00047877686,15817.84151305997,-0.0015704439991133003,-0.15704439991133
2020-08-04,15793.06314941368,15817.84151305997,-0.0015664819770656957,-0.15664819770656957
2020-08-05,15793.125820299194,15817.84151305997,-0.0015625199392957153,-0.15625199392957154
2020-08-06,15793.188491433402,15817.84151305997,-0.001558557885803359,-0.15585578858033589
2020-08-07,15793.251162816305,15817.84151305997,-0.0015545958165886268,-0.15545958165886267
